-0.031500,1.000000,1.000000,-0.041331,0.462064,0.885883,0.031500,1.000000,1.000000,-0.243399,-0.800290,0.547990
-0.031500,1.000000,1.000000,-0.017935,0.444148,0.895774,0.031500,1.000000,1.000000,-0.248361,-0.798194,0.548820
-0.031500,1.000000,1.000000,0.472532,-0.674936,0.566723,0.031500,1.000000,1.000000,0.338139,-0.576023,0.744218
-0.031500,1.000000,1.000000,0.321890,-0.610191,0.723915,0.031500,1.000000,1.000000,0.306856,-0.524642,0.794097
-0.031500,1.000000,1.000000,0.231254,-0.561528,0.794486,0.031500,1.000000,1.000000,0.287324,-0.485969,0.825396
-0.031500,1.000000,1.000000,0.169994,-0.539911,0.824377,0.031500,1.000000,1.000000,0.271437,-0.453682,0.848820
-0.031500,1.000000,1.000000,0.124271,-0.510199,0.851031,0.031500,1.000000,1.000000,0.254434,-0.431746,0.865366
-0.031500,1.000000,1.000000,0.091059,-0.490832,0.866483,0.031500,1.000000,1.000000,0.270528,-0.467111,0.841797
-0.031500,1.000000,1.000000,0.044466,-0.447106,0.893375,0.031500,1.000000,1.000000,0.262688,-0.447491,0.854837
-0.031500,1.000000,1.000000,0.021868,-0.422797,0.905961,0.031500,1.000000,1.000000,0.250501,-0.421328,0.871626
-0.031500,1.000000,1.000000,-0.003495,-0.406124,0.913811,0.031500,1.000000,1.000000,0.250501,-0.421328,0.871626
-0.031500,1.000000,1.000000,-0.013587,-0.403464,0.914895,0.031500,1.000000,1.000000,0.250501,-0.421328,0.871626
-0.031500,1.000000,1.000000,-0.028919,-0.396999,0.917363,0.031500,1.000000,1.000000,0.238666,-0.401706,0.884122
-0.031500,1.000000,1.000000,-0.035863,-0.386754,0.921485,0.031500,1.000000,1.000000,0.238555,-0.388611,0.889985
-0.031500,1.000000,1.000000,-0.049665,-0.384057,0.921973,0.031500,1.000000,1.000000,0.185386,-0.311718,0.931914
-0.031500,1.000000,1.000000,-0.055128,-0.377589,0.924331,0.031500,1.000000,1.000000,0.180992,-0.305249,0.934914
-0.031500,1.000000,1.000000,-0.061046,-0.377574,0.923965,0.031500,1.000000,1.000000,0.184690,-0.305226,0.934198
-0.031500,1.000000,1.000000,-0.026273,-0.428354,0.903229,0.031500,1.000000,1.000000,0.184480,-0.309015,0.932993
-0.031500,1.000000,1.000000,-0.030707,-0.432207,0.901251,0.031500,1.000000,1.000000,0.188180,-0.308994,0.932261
-0.031500,1.000000,1.000000,-0.036343,-0.425680,0.904144,0.031500,1.000000,1.000000,0.180428,-0.296037,0.937981
-0.031500,1.000000,1.000000,-0.041213,-0.425677,0.903936,0.031500,1.000000,1.000000,0.201857,-0.289407,0.935680
-0.031500,1.000000,1.000000,-0.049463,-0.429531,0.901697,0.031500,1.000000,1.000000,0.212470,-0.276329,0.937283
-0.031500,1.000000,1.000000,-0.051677,-0.419145,0.906447,0.031500,1.000000,1.000000,0.208159,-0.266069,0.941210
-0.031500,1.000000,1.000000,-0.109663,-0.419083,0.901301,0.031500,1.000000,1.000000,0.203669,-0.259593,0.943997
-0.031500,1.000000,1.000000,-0.106272,-0.415232,0.903487,0.031500,1.000000,1.000000,0.207617,-0.253059,0.944911
-0.031500,1.000000,1.000000,-0.045291,-0.392336,0.918706,0.031500,1.000000,1.000000,0.199279,-0.250376,0.947417
-0.031500,1.000000,1.000000,-0.057741,-0.392320,0.918015,0.031500,1.000000,1.000000,0.156947,-0.266688,0.950918
-0.031500,1.000000,1.000000,-0.058423,-0.385823,0.920721,0.031500,1.000000,1.000000,0.157076,-0.263934,0.951665
